"字段1"
"科研院关于转发地平线2020 2018-2020 DragonStar项目指南的通知 2017-12-15"
"关于举办工程教育高级班学长经验交流会的通知 2017-12-15"
"本科生院关于学生节和元旦放假期间调整本科课程的通知 2017-12-15"
"劳务派遣人员招聘启事（派遣至浙江大学医学院杜艺岭研究员课题组） 2017-12-15"
"劳务派遣人员招聘启事（派遣至浙江大学高分子科学与工程学系） 2017-12-15"
"科研院关于转发2018年度国家自然科学基金委员会与英国爱丁堡皇家学会合作交流项目指南 2017-12-14"
"关于2017年年终家具资产增置、处置事项的通知 2017-12-14"
"浙江大学团委科职岗位校内招聘启事 2017-12-14"
"本科生院关于2017年12月全国外语等级考试监考人员参加培训会的温馨提示 2017-12-13"
"关于浙江大学“创新创业教育先进个人”申请的通知 2017-12-13"
"本科生院关于查看2017-2018学年春夏学期本科生课程安排的通知 2017-12-13"
"关于举办“为新时代打call”浙江大学十九大知识竞赛的通知 2017-12-13"
"劳务派遣人员招聘启事（派遣至浙江大学光电科学与工程学院） 2017-12-13"
"营业用房公开招租公告（玉泉综合楼二楼210室） 2017-12-13"
"科研院关于转发科技部关于发布国家重点研发计划典型脆弱生态修复与保护研究等重点专项2018年度定向项目申报指南的通知 2017-12-13"
"科研院关于转发科技部关于发布国家重点研发计划大气污染成因与控制技术研究等重点专项2018年度项目申报指南的通知 2017-12-13"
"关于Scholargate全球高水平学者库的开通试用通知 2017-12-13"
"关于进一步规范科研经费关联业务的通知 2017-12-13"
"中共浙江大学委员会办公室  浙江大学校长办公室关于表彰2016—2017学年优秀班主任的通报 2017-12-12"
"人武部关于核对转复退军人、烈军属名单的通知 2017-12-12"
"劳务派遣人员招聘启事（派遣至浙江大学地球科学学院） 2017-12-12"
"劳务派遣人员招聘启事（派遣至浙江大学海洋学院） 2017-12-12"
"劳务派遣人员招聘启事（派遣至浙江大学医学院沈啸研究员课题组） 2017-12-12"
"关于2017年住房公积金补贴申报人员情况的公示 2017-12-12"
"科研院关于转发2018年度国家自然科学基金委员会与韩国国家研究基金会合作项目指南 2017-12-12"
"关于开展《习近平的七年知青岁月》读书征文活动的通知 2017-12-12"
"关于做好院级党委中心组2017年度下半年理论学习情况统计工作的通知 2017-12-12"
"关于做好2017年信息化工作总结的通知 2017-12-12"
"关于公布浙江大学研究生理论宣讲团首批讲师名单及宣讲主题的通知 2017-12-11"
"安保处关于对紫金港校区医学院科研楼、学生活动中心消防控制系统进行检测的通知 2017-12-11"
"信息技术中心关于公共通讯平台暂停经费卡支付的通知 2017-12-11"
"校工会关于征集浙江大学2018年教职工迎春晚会节目的通知 2017-12-11"
"浙江大学关于聘请叶庆均等为浙江大学校董的通知 2017-12-11"
"关于中国商会档案数据库(保定卷)的开通试用通知 2017-12-11"
"中共浙江大学委员会关于开展2017年度院级党组织书记抓基层党建述职评议考核工作的通知 2017-12-11"
"校工会关于做好2017年教职工年终困难补助工作的通知 2017-12-11"
"关于新一代协同办公系统新流程上线的通知 2017-12-11"
"中共浙江大学委员会关于吴健同志任职的通知 2017-12-11"
"浙江大学关于韦巍等职务任免的通知 2017-12-11"
"中共浙江大学委员会关于傅强等同志职务任免的通知 2017-12-11"
"浙江大学关于石毅铭等职务任免的通知 2017-12-11"
"关于做好2017年度挂职干部考核工作的通知 2017-12-08"
"关于做好2017年度中层领导干部考核工作的通知 2017-12-08"
"浙江大学关于曹磊等任职的通知 2017-12-08"
"浙江大学关于杨建义等职务任免的通知 2017-12-08"
"浙江大学关于叶恭银等任职的通知 2017-12-08"
"中共浙江大学委员会关于曹磊同志任职的通知 2017-12-08"
"中共浙江大学委员会关于杨建义等同志任职的通知 2017-12-08"
"浙江大学关于陈昆松等职务任免的通知 2017-12-08"
"劳务派遣人员招聘启事（派遣至浙江大学本科生院求是学院） 2017-12-08"
"浙江大学关于聘任部分浙江省重点实验室负责人和学术委员会成员的通知 2017-12-08"
"浙江大学关于聘任部分教育部重点实验室（工程研究中心）负责人和学术委员会成员的通知 2017-12-08"
"关于召开全校保密教育培训会的通知（因故取消） 2017-12-08"
"校园交通温馨提醒 2017-12-08"
"关于举办紫金港校区教职工趣味运动会的通知（时间更新） 2017-12-08"
"关于举办2017年华家池校区教职工趣味运动会的通知 2017-12-08"
"关于选拔优秀应届本科毕业生赴英国帝国理工学院参加2018年秋季联合培养研究生学位项目的通知 2017-12-08"
"关于评选2017年度浙江大学优秀专职团干部的通知 2017-12-07"
"校医院关于年终参保学生及职工子女统筹医疗费报销的温馨提示 2017-12-07"
"关于做好浙江大学第四届学生人文社会科学研究优秀成果奖申报评选工作的通知 2017-12-07"
"2018年浙江大学中央高校基本科研业务费专项项目（人文社会科学）申报指南 2017-12-07"
"关于十二月份校领导接待群众来访安排的通知 2017-12-07"
"劳务派遣人员招聘启事（派遣至浙江大学数学科学学院张挺教授课题组） 2017-12-07"
"劳务派遣人员招聘启事（派遣至浙江大学能源工程学院） 2017-12-07"
"劳务派遣人员招聘启事（派遣至浙江大学化工学院生物工程研究所申有青教授课题组） 2017-12-07"
